t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743428252,1000000,32.300361,11.884145,6.296245,2.293245,11.960716,13.344470,15.325882,16.257517,17.441865,24.346476,807.677248,809.042630,815.733519,807.562978,calls/second,milliseconds
