t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743441002,7578885,323.415443,1.789334,0.906914,9.014137,1.263685,1.432064,2.006646,2.595739,3.538739,156.786203,3890.902506,2895.693778,3404.495137,3473.813396,calls/second,milliseconds
1743441003,7583550,523.683678,2.151131,0.826233,17.424985,1.285914,1.414848,1.664253,1.971218,2.711261,371.264653,3891.292311,2895.693778,3404.495137,3473.813396,calls/second,milliseconds
1743441004,7590391,22.740062,1.463435,0.883051,0.430241,1.391687,1.524188,1.936854,2.587475,3.042797,5.028669,3892.797015,2895.693778,3404.495137,3473.813396,calls/second,milliseconds
1743441005,7597125,86.223381,1.485834,0.893656,1.328621,1.404267,1.539376,1.898877,2.340928,2.796174,6.878477,3894.247569,3031.083068,3424.073280,3479.991699,calls/second,milliseconds
1743441006,7603992,37.855765,1.459042,1.019539,0.493639,1.418456,1.558655,1.827717,1.992752,2.169364,3.156234,3895.760891,3031.083068,3424.073280,3479.991699,calls/second,milliseconds
1743441007,7610785,7.860657,1.474568,0.956512,0.275040,1.434907,1.579151,1.871565,2.072337,2.299060,4.036188,3897.235440,3031.083068,3424.073280,3479.991699,calls/second,milliseconds
1743441008,7613834,14.685842,3.299798,1.019480,2.065801,2.408425,4.603743,7.406746,8.717623,9.633080,13.017464,3896.791505,3031.083068,3424.073280,3479.991699,calls/second,milliseconds
1743441009,7615779,91.782106,4.884015,1.244183,7.952705,3.984137,4.909579,7.065477,8.831099,70.567731,89.592858,3895.790093,3031.083068,3424.073280,3479.991699,calls/second,milliseconds
1743441010,7616993,257.745215,8.664036,1.010541,32.197699,2.677469,4.322390,7.665328,169.374494,180.482746,257.302330,3894.412658,3179.250117,3448.207052,3487.771226,calls/second,milliseconds
1743441011,7619195,12.856505,4.549871,1.314818,1.476415,4.271743,5.357143,7.330910,8.295673,8.968514,11.807556,3893.539782,3179.250117,3448.207052,3487.771226,calls/second,milliseconds
1743441012,7621449,12.202913,4.443001,1.649936,1.377416,4.245186,5.135502,7.086831,8.032570,8.650011,11.433515,3892.700796,3179.250117,3448.207052,3487.771226,calls/second,milliseconds
1743441013,7626989,305.409264,1.758493,0.905017,5.894734,1.342772,1.512632,2.764667,4.907416,5.919785,77.745162,3893.539470,3179.250117,3448.207052,3487.771226,calls/second,milliseconds
1743441014,7633935,268.215421,1.480783,0.917846,5.125058,1.313794,1.442131,1.699276,1.918202,2.281026,9.548256,3895.087930,3179.250117,3448.207052,3487.771226,calls/second,milliseconds
1743441015,7640939,3.169909,1.428209,0.876192,0.210788,1.396938,1.526560,1.776133,1.916673,2.085494,3.001483,3896.667223,3227.347390,3453.704330,3489.394650,calls/second,milliseconds
1743441016,7647997,4.936138,1.414181,0.910277,0.215799,1.384219,1.504370,1.736400,1.887335,2.072037,3.203741,3898.275652,3227.347390,3453.704330,3489.394650,calls/second,milliseconds
1743441017,7654005,12.017259,1.663664,0.961113,0.662113,1.487918,1.688164,2.815120,4.137329,4.749585,6.812201,3899.347231,3227.347390,3453.704330,3489.394650,calls/second,milliseconds
1743441018,7660840,10.885252,1.541319,0.912897,0.351820,1.454842,1.664403,2.171628,2.504613,2.807080,3.564875,3900.733396,3227.347390,3453.704330,3489.394650,calls/second,milliseconds
1743441019,7667926,3.412977,1.413129,0.951255,0.231496,1.371665,1.493222,1.804067,2.054318,2.317273,3.170116,3902.344913,3227.347390,3453.704330,3489.394650,calls/second,milliseconds
1743441020,7674766,7.462074,1.459528,0.953384,0.297754,1.398856,1.544627,1.924178,2.243023,2.658672,3.800586,3903.836559,3504.429682,3507.241872,3507.142003,calls/second,milliseconds
1743441021,7677115,19.038861,1.495255,0.925842,0.876437,1.329016,1.553067,2.415305,3.239580,4.070253,18.339259,3903.039504,3504.429682,3507.241872,3507.142003,calls/second,milliseconds
1743441022,7677115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3901.050290,3504.429682,3507.241872,3507.142003,calls/second,milliseconds
1743441023,7679373,2428.170468,11.424623,0.855456,150.095371,1.243387,1.462246,2.206351,3.609381,6.181794,2390.945596,3900.146996,3504.429682,3507.241872,3507.142003,calls/second,milliseconds
1743441024,7679740,102.552496,4.208371,0.930981,17.291187,1.142907,1.260600,1.856636,102.404607,102.548907,102.552496,3898.036155,3408.992322,3487.466427,3500.514086,calls/second,milliseconds
1743441025,7683092,1692.273902,6.489932,1.021170,73.510875,1.881702,2.934008,6.025755,7.872809,9.127733,1498.916893,3897.752062,3408.992322,3487.466427,3500.514086,calls/second,milliseconds
1743441026,7686467,388.357354,3.006552,0.809221,17.755884,1.573652,1.810530,2.820319,4.688173,10.579799,350.607638,3897.480818,3408.992322,3487.466427,3500.514086,calls/second,milliseconds
1743441027,7691891,9.204539,1.739156,0.977254,0.526200,1.642445,1.904629,2.500397,3.013322,3.673740,7.649632,3898.245114,3408.992322,3487.466427,3500.514086,calls/second,milliseconds
1743441028,7697480,192.821860,1.895588,0.744649,7.917051,1.292243,1.441093,1.813283,2.463052,5.107026,174.317141,3899.095752,3408.992322,3487.466427,3500.514086,calls/second,milliseconds
1743441029,7703579,245.754333,2.006950,0.914031,7.168162,1.638683,1.937835,2.529598,2.974810,3.372335,190.836609,3899.749991,3477.546855,3500.341067,3504.757211,calls/second,milliseconds
1743441030,7707386,54.126288,2.637874,0.985771,1.904799,1.655062,3.737718,6.071112,7.120420,7.929837,10.919424,3899.693527,3477.546855,3500.341067,3504.757211,calls/second,milliseconds
1743441031,7709615,12.207797,4.491186,1.765654,1.307555,4.330536,5.193382,6.920808,7.684797,8.219146,11.977917,3898.846663,3477.546855,3500.341067,3504.757211,calls/second,milliseconds
1743441032,7711884,10.977003,4.411722,1.432870,1.357858,4.218833,5.171705,6.940474,7.885276,8.550457,10.819803,3898.020081,3477.546855,3500.341067,3504.757211,calls/second,milliseconds
1743441033,7714167,11.152491,4.380510,1.371170,1.382537,4.194956,5.086092,7.006630,7.850908,8.628312,11.065933,3897.201914,3477.546855,3500.341067,3504.757211,calls/second,milliseconds
1743441034,7716414,10.713566,4.463202,1.746193,1.310027,4.243413,5.125288,6.909965,7.829333,8.282073,9.946953,3896.360506,3429.817620,3490.097648,3501.299285,calls/second,milliseconds
1743441035,7718641,12.296552,4.512472,1.496397,1.488518,4.226773,5.241675,7.290966,8.378010,9.238331,11.925828,3895.508211,3429.817620,3490.097648,3501.299285,calls/second,milliseconds
1743441036,7720502,287.889888,5.384142,1.001652,18.335340,3.827942,4.775531,6.671115,8.126338,15.265121,285.581063,3894.475532,3429.817620,3490.097648,3501.299285,calls/second,milliseconds
1743441037,7721153,318.976669,15.449544,1.080954,50.407857,3.254583,4.561356,55.523000,262.801599,314.090502,318.976669,3892.836300,3429.817620,3490.097648,3501.299285,calls/second,milliseconds
1743441038,7723340,139.486458,4.606622,1.473951,9.054825,3.843430,4.672418,6.325802,7.379656,8.147969,138.111844,3891.961929,3429.817620,3490.097648,3501.299285,calls/second,milliseconds
1743441039,7725484,15.744377,4.689790,1.704328,1.492505,4.457402,5.486894,7.442832,8.644085,9.353695,11.856947,3891.069442,3301.727363,3462.622285,3492.027844,calls/second,milliseconds
1743441040,7727691,11.063780,4.535032,1.390181,1.379350,4.393086,5.285523,7.058277,7.968903,8.754141,10.374678,3890.219268,3301.727363,3462.622285,3492.027844,calls/second,milliseconds
1743441041,7734220,8.629894,1.533020,0.907519,0.631250,1.388271,1.530131,2.585811,4.018334,4.835037,6.950829,3891.540526,3301.727363,3462.622285,3492.027844,calls/second,milliseconds
1743441042,7741464,4.704639,1.476246,0.908491,0.264362,1.425813,1.566323,1.932598,2.173903,2.407000,3.603691,3893.083594,3301.727363,3462.622285,3492.027844,calls/second,milliseconds
1743441043,7747775,30.680770,1.586570,0.921144,0.775302,1.437139,1.600748,2.273727,3.821748,4.490014,9.235505,3894.291821,3301.727363,3462.622285,3492.027844,calls/second,milliseconds
1743441044,7755006,3.192586,1.380728,0.972567,0.189103,1.354493,1.460955,1.663392,1.843401,2.058017,2.972301,3895.965028,3463.163498,3493.335261,3502.159520,calls/second,milliseconds
1743441045,7761717,4.444806,1.495331,0.991931,0.300133,1.440462,1.585020,1.949630,2.393000,2.777879,4.135326,3897.367203,3463.163498,3493.335261,3502.159520,calls/second,milliseconds
1743441047,7768289,8.355619,1.530910,0.982671,0.385573,1.448515,1.606632,2.157826,2.859805,3.209671,4.491777,3898.691220,3463.163498,3493.335261,3502.159520,calls/second,milliseconds
1743441048,7770327,50.784805,4.987070,1.048035,4.254518,4.331506,6.082400,11.094749,16.315199,18.054662,49.155095,3897.746417,3463.163498,3493.335261,3502.159520,calls/second,milliseconds
1743441049,7772604,340.754029,4.249529,1.015022,18.033626,2.796653,3.829558,5.843308,7.361717,8.250502,327.422889,3896.930983,3463.163498,3493.335261,3502.159520,calls/second,milliseconds
1743441050,7774502,188.881304,5.462698,1.423883,12.486749,4.289367,5.470923,7.623760,9.209675,10.076003,178.575024,3895.918298,3539.124222,3508.539288,3507.206823,calls/second,milliseconds
1743441051,7778929,152.724010,2.260824,0.973515,2.749356,1.522787,2.546030,5.424100,6.545047,7.465640,11.698657,3896.181447,3539.124222,3508.539288,3507.206823,calls/second,milliseconds
1743441052,7785515,5.978367,1.516351,0.989805,0.306346,1.454621,1.611488,2.032377,2.387156,2.788320,4.204040,3897.525574,3539.124222,3508.539288,3507.206823,calls/second,milliseconds
1743441053,7792477,4.688544,1.434140,0.889899,0.244889,1.397060,1.520036,1.773254,1.984152,2.388432,3.760320,3899.056129,3539.124222,3508.539288,3507.206823,calls/second,milliseconds
1743441054,7799194,8.929046,1.492552,0.991428,0.326545,1.435831,1.583312,1.954624,2.324837,2.755947,5.009055,3900.456075,3539.124222,3508.539288,3507.206823,calls/second,milliseconds
1743441055,7806537,7.601652,1.521635,0.954161,0.342632,1.452536,1.615355,2.042672,2.590313,2.944237,5.081012,3901.954350,3717.191370,3545.855137,3519.721988,calls/second,milliseconds
1743441056,7813291,7.952441,1.480514,0.987231,0.301935,1.427381,1.569419,1.909191,2.314566,2.883817,3.821227,3903.371288,3717.191370,3545.855137,3519.721988,calls/second,milliseconds
1743441057,7815768,14.100289,4.049160,1.022524,1.507103,3.933412,4.901118,6.749924,7.794545,8.315870,10.576375,3902.652563,3717.191370,3545.855137,3519.721988,calls/second,milliseconds
1743441058,7818879,11.117278,3.227765,1.082347,1.751121,2.987385,4.439490,6.430574,7.189621,8.011668,10.410504,3902.250098,3717.191370,3545.855137,3519.721988,calls/second,milliseconds
1743441059,7822408,28.527238,2.829207,1.000542,2.438482,1.753142,3.513041,6.978169,10.337607,12.326462,25.727788,3902.062077,3717.191370,3545.855137,3519.721988,calls/second,milliseconds
1743441060,7823896,483.437180,6.695118,1.257409,33.926023,3.667442,4.636786,7.084164,8.588687,10.805076,469.964144,3900.849294,3755.682679,3556.644061,3523.483076,calls/second,milliseconds
1743441061,7825872,605.915279,4.981071,0.942434,27.199589,2.527066,3.300048,5.103238,6.472767,19.546534,487.063822,3899.887609,3755.682679,3556.644061,3523.483076,calls/second,milliseconds
1743441062,7826245,11.714017,2.238375,0.926064,1.223038,1.868307,2.765935,4.621762,5.274923,7.415027,11.714017,3898.119883,3755.682679,3556.644061,3523.483076,calls/second,milliseconds
1743441063,7826245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3896.170499,3755.682679,3556.644061,3523.483076,calls/second,milliseconds
1743441064,7827607,2444.779433,21.735088,0.962873,195.511477,1.423308,1.741692,4.622138,96.963661,340.545328,2439.232715,3894.899367,3755.682679,3556.644061,3523.483076,calls/second,milliseconds
1743441065,7829936,18.230365,4.329027,1.082473,1.659556,4.123109,5.258679,7.298387,8.275057,9.008264,12.882168,3894.111889,3538.372778,3515.011230,3509.712014,calls/second,milliseconds
1743441066,7832309,13.795974,4.224875,1.073491,1.778182,4.075127,5.263833,7.284301,8.310809,9.599324,13.011537,3893.353960,3538.372778,3515.011230,3509.712014,calls/second,milliseconds
1743441067,7835432,21.657017,3.198379,0.997946,1.779463,3.125926,4.398907,6.402998,7.304930,7.898402,9.331911,3892.967780,3538.372778,3515.011230,3509.712014,calls/second,milliseconds
1743441068,7837532,12.983124,4.773436,1.394380,1.505157,4.603779,5.614332,7.535967,8.435212,9.194214,12.108966,3892.074230,3538.372778,3515.011230,3509.712014,calls/second,milliseconds
1743441069,7841025,12.537953,2.867106,1.021514,1.725752,2.013449,4.045176,6.193901,7.064035,7.873856,10.184025,3891.867355,3538.372778,3515.011230,3509.712014,calls/second,milliseconds
1743441070,7843065,13.167124,4.915014,1.685371,1.643146,4.628919,5.787845,8.085364,9.098704,9.911273,13.034041,3890.942839,3467.710208,3500.789883,3504.974563,calls/second,milliseconds
1743441071,7845487,18.229406,4.131376,1.105307,2.086029,3.932765,5.401726,7.762337,9.010317,10.330584,16.111067,3890.206319,3467.710208,3500.789883,3504.974563,calls/second,milliseconds
1743441072,7847726,18.463666,4.479597,1.120643,2.376038,4.099227,5.571698,8.840391,10.835960,12.862505,18.161674,3889.381024,3467.710208,3500.789883,3504.974563,calls/second,milliseconds
1743441073,7850066,11.885052,4.274930,1.151690,1.495228,4.104864,5.074462,7.064709,7.969914,8.451775,10.705641,3888.608640,3467.710208,3500.789883,3504.974563,calls/second,milliseconds
1743441074,7853085,12.885479,3.323197,1.052071,1.661994,3.301181,4.328197,6.278167,7.208100,7.980845,11.060852,3888.169137,3467.710208,3500.789883,3504.974563,calls/second,milliseconds
1743441075,7853827,233.960640,12.362456,1.338870,39.087318,3.513394,4.579164,106.927423,215.949722,228.576891,233.960640,3886.608867,3381.237427,3482.367333,3498.776382,calls/second,milliseconds
1743441076,7855126,344.621030,8.367168,1.412085,34.924652,3.855154,4.928510,7.324711,9.727876,227.185498,344.394826,3885.327681,3381.237427,3482.367333,3498.776382,calls/second,milliseconds
1743441077,7859784,11.047425,2.131892,0.942991,1.381325,1.481861,2.278178,5.108228,6.183903,6.761294,9.345627,3885.707736,3381.237427,3482.367333,3498.776382,calls/second,milliseconds
1743441078,7865974,159.511789,1.625014,0.859574,2.990069,1.457304,1.700218,2.153805,2.540785,2.952085,45.854589,3886.844283,3381.237427,3482.367333,3498.776382,calls/second,milliseconds
1743441079,7874230,6.411598,1.406419,0.900741,0.255892,1.361990,1.484493,1.779286,2.039921,2.392159,3.764820,3888.688993,3381.237427,3482.367333,3498.776382,calls/second,milliseconds
1743441080,7880302,14.797785,1.649596,0.962159,0.827407,1.443255,1.647367,2.970096,4.072335,4.867257,11.265904,3889.757975,3450.715838,3495.058491,3502.939383,calls/second,milliseconds
1743441081,7887188,3.474805,1.448989,0.907926,0.259736,1.399087,1.531746,1.888162,2.251176,2.601461,3.179028,3891.233985,3450.715838,3495.058491,3502.939383,calls/second,milliseconds
1743441082,7894473,6.773088,1.376448,0.936884,0.215197,1.348968,1.458592,1.656949,1.802635,2.019402,2.995708,3892.896102,3450.715838,3495.058491,3502.939383,calls/second,milliseconds
1743441083,7902056,3.291355,1.405406,0.904019,0.211272,1.371971,1.492700,1.770913,1.959014,2.127193,2.972886,3894.580918,3450.715838,3495.058491,3502.939383,calls/second,milliseconds
1743441086,7922205,151.002218,1.610645,0.914476,5.620084,1.367835,1.484496,1.706501,1.849295,2.082658,150.347785,3898.658055,3723.131246,3550.639719,3521.525821,calls/second,milliseconds
1743441087,7926941,875.412748,2.135508,0.918910,21.321806,1.246284,1.420591,1.935344,2.575989,3.298226,340.240913,3899.066474,3723.131246,3550.639719,3521.525821,calls/second,milliseconds
1743441088,7929489,3.163572,1.516054,0.933846,0.339307,1.437261,1.732422,2.131648,2.365591,2.545285,3.012158,3898.214023,3723.131246,3550.639719,3521.525821,calls/second,milliseconds
1743441089,7929489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3895.842544,3752.432470,3559.547949,3524.673038,calls/second,milliseconds
1743441090,7931064,2311.323946,18.772812,0.909326,182.142985,1.339989,1.662410,5.811320,8.264008,363.504310,2311.009721,3894.684462,3752.432470,3559.547949,3524.673038,calls/second,milliseconds
1743441091,7932688,12.771785,2.120471,1.018439,0.937979,1.881094,2.283776,3.711596,4.661360,5.866122,12.007934,3893.557855,3752.432470,3559.547949,3524.673038,calls/second,milliseconds
1743441092,7932688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3891.642323,3752.432470,3559.547949,3524.673038,calls/second,milliseconds
1743441094,7932688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3889.388966,3752.432470,3559.547949,3524.673038,calls/second,milliseconds
1743441095,7932688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3887.473156,3503.560119,3511.288760,3508.690403,calls/second,milliseconds
1743441096,7932688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3885.444837,3503.560119,3511.288760,3508.690403,calls/second,milliseconds
1743441097,7934096,5135.615679,42.332790,0.917764,432.124694,1.482972,1.853988,2.995592,12.169665,658.223114,5133.231753,3884.149652,3503.560119,3511.288760,3508.690403,calls/second,milliseconds
1743441098,7937059,290.276095,2.492356,0.784605,10.327875,1.554259,1.903039,3.351229,6.151111,14.341370,192.274843,3883.695266,3503.560119,3511.288760,3508.690403,calls/second,milliseconds
1743441099,7941411,660.887542,2.910507,1.055560,23.810964,1.738434,2.024897,2.901938,4.358102,10.356913,631.625255,3883.911358,3503.560119,3511.288760,3508.690403,calls/second,milliseconds
1743441100,7945608,11.074271,2.387568,1.060138,1.177502,1.985186,2.666051,4.888850,5.969202,6.865058,9.493175,3884.055424,3387.755638,3487.221730,3500.637845,calls/second,milliseconds
1743441101,7950428,60.263415,2.078053,0.970520,1.899383,1.452847,1.904457,5.002249,6.259341,7.823324,14.041779,3884.503766,3387.755638,3487.221730,3500.637845,calls/second,milliseconds
1743441102,7957652,111.901332,1.511250,0.910588,1.392050,1.429288,1.587511,2.037755,2.461990,2.740340,3.651598,3885.952537,3387.755638,3487.221730,3500.637845,calls/second,milliseconds
1743441103,7960217,11.758182,3.896051,1.078000,1.958294,3.821348,5.163642,7.415601,8.627349,9.326470,11.355030,3885.305809,3387.755638,3487.221730,3500.637845,calls/second,milliseconds
1743441104,7962684,13.139029,4.054231,1.462694,1.319836,3.843880,4.714298,6.515698,7.525744,8.225615,11.900817,3884.611999,3387.755638,3487.221730,3500.637845,calls/second,milliseconds
1743441105,7965060,11.157819,4.224175,1.600292,1.253421,4.061321,4.958609,6.481835,7.359628,7.927497,10.749550,3883.865163,3440.833702,3496.550082,3503.690259,calls/second,milliseconds
1743441106,7967094,13.467632,4.930599,1.502293,1.642809,4.685600,5.805514,7.978274,9.106206,10.479133,13.206488,3882.954697,3440.833702,3496.550082,3503.690259,calls/second,milliseconds
1743441107,7969254,14.564857,4.639161,1.551361,1.610959,4.412536,5.579508,7.470693,8.583553,9.797646,11.886201,3882.112752,3440.833702,3496.550082,3503.690259,calls/second,milliseconds
1743441108,7971149,18.023241,5.267646,1.640855,1.961120,4.885914,6.156244,8.980457,10.578791,11.896428,16.583854,3881.143443,3440.833702,3496.550082,3503.690259,calls/second,milliseconds
1743441109,7973510,229.126920,4.246838,1.126584,8.402395,3.418193,4.384155,6.280583,7.299678,11.493163,143.363536,3880.395581,3440.833702,3496.550082,3503.690259,calls/second,milliseconds
1743441110,7974914,448.484939,7.135749,1.041623,32.083100,3.208153,4.483826,7.822903,14.831519,110.579275,443.949241,3879.188710,3334.809901,3473.711762,3495.995596,calls/second,milliseconds
1743441111,7976964,80.913910,2.001245,0.882290,3.976188,1.538694,2.077906,3.687062,4.819938,5.649781,80.092788,3878.289877,3334.809901,3473.711762,3495.995596,calls/second,milliseconds
1743441112,7976964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3876.401541,3334.809901,3473.711762,3495.995596,calls/second,milliseconds
1743441113,7979264,2696.751777,11.309608,0.927294,149.738742,1.354744,1.498968,2.004812,2.729838,7.438011,2601.807005,3875.629295,3334.809901,3473.711762,3495.995596,calls/second,milliseconds
1743441114,7986132,11.771825,1.454479,0.897054,0.452099,1.378017,1.509727,1.957732,2.537305,2.889222,9.073028,3877.078828,3334.809901,3473.711762,3495.995596,calls/second,milliseconds
1743441115,7993105,3.916931,1.437615,0.892409,0.264882,1.388345,1.517257,1.834043,2.215960,2.608434,3.444120,3878.570425,3282.694059,3460.642446,3491.491477,calls/second,milliseconds
1743441116,7999812,15.280881,1.488392,0.919248,0.440266,1.396818,1.547413,2.157049,2.737388,3.172547,5.734535,3879.939962,3282.694059,3460.642446,3491.491477,calls/second,milliseconds
1743441117,8006058,8.354826,1.601295,0.908628,0.651198,1.411997,1.593176,2.855849,3.757060,4.546506,7.142075,3881.078793,3282.694059,3460.642446,3491.491477,calls/second,milliseconds
1743441118,8008355,13.387840,4.371617,1.197589,1.526351,4.167447,5.116127,7.247964,8.107969,9.104516,12.334934,3880.302531,3282.694059,3460.642446,3491.491477,calls/second,milliseconds
1743441119,8010804,10.249307,4.089039,1.693891,1.254742,3.861142,4.787613,6.423523,7.292744,8.032552,10.133481,3879.602631,3282.694059,3460.642446,3491.491477,calls/second,milliseconds
1743441120,8013541,14.813856,3.669352,0.812133,1.757854,3.579135,4.737109,6.766080,7.720573,8.409396,12.580433,3879.039022,3402.523970,3482.472648,3498.637766,calls/second,milliseconds
1743441121,8015942,14.339433,4.175070,1.482339,1.343557,3.977833,4.851679,6.626110,7.449551,8.448491,12.018244,3878.317119,3402.523970,3482.472648,3498.637766,calls/second,milliseconds
1743441122,8018666,11.505488,3.667263,1.091213,1.422033,3.467932,4.455521,6.268864,7.139983,7.899733,10.961839,3877.757031,3402.523970,3482.472648,3498.637766,calls/second,milliseconds
1743441123,8024841,48.807374,1.619452,0.933308,1.222937,1.370236,1.518266,3.483378,4.873780,5.841038,7.913973,3878.865316,3402.523970,3482.472648,3498.637766,calls/second,milliseconds
1743441124,8032064,3.237704,1.382102,0.826578,0.186867,1.361140,1.468388,1.675223,1.810713,1.964162,2.907354,3880.478842,3402.523970,3482.472648,3498.637766,calls/second,milliseconds
1743441125,8039129,3.555820,1.418854,0.844001,0.211207,1.386643,1.505393,1.765323,1.935069,2.140752,3.085881,3882.006459,3481.430221,3497.462839,3503.572725,calls/second,milliseconds
1743441126,8046205,4.963722,1.413663,0.941090,0.218814,1.380244,1.497966,1.767619,1.972280,2.156441,3.043925,3883.541170,3481.430221,3497.462839,3503.572725,calls/second,milliseconds
1743441127,8053162,3.319905,1.439432,0.871864,0.236509,1.398527,1.530176,1.817720,2.101307,2.402859,3.182399,3885.014549,3481.430221,3497.462839,3503.572725,calls/second,milliseconds
1743441128,8060099,13.198593,1.504922,0.889543,0.417653,1.409527,1.580244,2.170597,2.522063,2.820365,5.924251,3886.401337,3481.430221,3497.462839,3503.572725,calls/second,milliseconds
1743441129,8067657,8.695906,1.479576,0.958687,0.289852,1.425579,1.577717,1.953226,2.183383,2.398695,3.482468,3887.946846,3752.525212,3553.239032,3522.234324,calls/second,milliseconds
1743441130,8074268,6.943073,1.515106,0.922466,0.397187,1.430126,1.602116,2.191735,2.781002,3.214785,4.818435,3889.249771,3752.525212,3553.239032,3522.234324,calls/second,milliseconds
1743441131,8080914,20.197857,1.505420,0.963740,0.426128,1.415420,1.565279,2.269264,2.692588,2.946030,3.951271,3890.570957,3752.525212,3553.239032,3522.234324,calls/second,milliseconds
1743441132,8083935,11.026851,3.660747,1.031571,1.499173,3.511983,4.496135,6.491675,7.355115,7.978985,10.536862,3890.074895,3752.525212,3553.239032,3522.234324,calls/second,milliseconds
1743441133,8087282,11.799711,2.984146,1.029654,1.556568,2.908362,4.098880,5.672708,6.517520,7.070279,9.536626,3889.812012,3752.525212,3553.239032,3522.234324,calls/second,milliseconds
1743441134,8090060,11.688631,3.610376,1.001111,1.587115,3.600993,4.656771,6.269644,7.246768,7.817563,10.321957,3889.269793,3809.187720,3568.246307,3527.436336,calls/second,milliseconds
1743441135,8092784,10.912542,3.667836,1.063171,1.610159,3.672715,4.684664,6.411463,7.277053,8.043807,10.489147,3888.708627,3809.187720,3568.246307,3527.436336,calls/second,milliseconds
1743441136,8095692,10.191027,3.446516,1.053913,1.513646,3.440628,4.470324,5.982678,6.856500,7.619436,8.973209,3888.228712,3809.187720,3568.246307,3527.436336,calls/second,milliseconds
1743441137,8098261,12.293532,3.886414,1.113125,1.599634,3.827880,4.814195,6.744908,7.773274,8.537348,10.200265,3887.593176,3809.187720,3568.246307,3527.436336,calls/second,milliseconds
1743441138,8100873,12.803764,3.834683,1.076275,1.631355,3.694996,4.896466,6.761791,7.678157,8.203840,12.405225,3886.975120,3809.187720,3568.246307,3527.436336,calls/second,milliseconds
1743441139,8103571,14.272353,3.713689,1.080197,1.624475,3.630028,4.713846,6.621559,7.585423,8.188772,10.518852,3886.398873,3719.590473,3553.707033,3522.789055,calls/second,milliseconds
1743441140,8106312,14.226370,3.658837,1.053113,1.936169,3.585153,4.878019,7.065401,8.206584,9.050428,12.365299,3885.841534,3719.590473,3553.707033,3522.789055,calls/second,milliseconds
1743441141,8108949,11.230329,3.793241,1.071504,1.552398,3.790958,4.720603,6.490753,7.405036,8.224629,10.518156,3885.241028,3719.590473,3553.707033,3522.789055,calls/second,milliseconds
1743441142,8111592,10.583165,3.776469,1.036353,1.530838,3.793972,4.636023,6.441877,7.343016,8.115375,10.220689,3884.644321,3719.590473,3553.707033,3522.789055,calls/second,milliseconds
1743441143,8114869,14.593782,3.051887,1.010735,1.673421,2.892230,4.086755,6.150072,7.169110,8.018105,10.299824,3884.351583,3719.590473,3553.707033,3522.789055,calls/second,milliseconds
1743441144,8117336,10.912256,4.048303,1.127213,1.350493,3.832166,4.766980,6.671070,7.448712,8.103133,10.859085,3883.672079,3643.681402,3540.756800,3518.619598,calls/second,milliseconds
1743441145,8120161,15.236851,3.541012,1.094507,1.633940,3.509534,4.419315,6.425372,7.614802,8.531389,12.317132,3883.164451,3643.681402,3540.756800,3518.619598,calls/second,milliseconds
1743441146,8123677,12.007629,2.845233,1.024891,1.568530,2.477339,3.917022,5.761505,6.581525,7.570060,10.239020,3882.987555,3643.681402,3540.756800,3518.619598,calls/second,milliseconds
1743441147,8129751,51.298126,1.645438,0.950730,2.256853,1.422994,1.592183,2.233630,2.974633,3.767011,50.515361,3884.030622,3643.681402,3540.756800,3518.619598,calls/second,milliseconds
1743441148,8136212,21.061667,1.539096,0.889053,0.989899,1.424450,1.606121,2.016805,2.652641,3.200653,20.624503,3885.258917,3643.681402,3540.756800,3518.619598,calls/second,milliseconds
1743441149,8143350,49.858930,1.408950,0.961723,0.834304,1.366723,1.482269,1.692097,1.863078,2.126059,3.236563,3886.803125,3758.858909,3566.267673,3527.293151,calls/second,milliseconds
1743441150,8150074,5.024366,1.488060,0.911794,0.306126,1.420315,1.582217,2.023371,2.396116,2.714781,3.726246,3888.150570,3758.858909,3566.267673,3527.293151,calls/second,milliseconds
1743441151,8156741,54.964366,1.497370,0.869933,2.067245,1.386652,1.509194,1.764567,1.933162,2.069936,54.230661,3889.473872,3758.858909,3566.267673,3527.293151,calls/second,milliseconds
1743441152,8163192,9.300792,1.553420,0.999325,0.331749,1.483608,1.686694,2.117102,2.361857,2.603396,4.228851,3890.684675,3758.858909,3566.267673,3527.293151,calls/second,milliseconds
1743441153,8166938,16.108989,2.672704,1.007673,1.718263,1.766586,3.680344,6.125864,7.339071,8.215945,10.323253,3890.609387,3758.858909,3566.267673,3527.293151,calls/second,milliseconds
