t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743431643,2372935,23.191445,12.825993,6.273722,2.220063,12.995967,14.175885,16.235218,17.420638,18.063902,23.191445,699.845474,714.552464,693.190143,689.124804,calls/second,milliseconds
1743431644,2373711,28.640420,12.959206,6.497281,2.444184,12.983441,14.077930,16.311284,18.065722,21.798448,28.640420,699.867687,714.552464,693.190143,689.124804,calls/second,milliseconds
1743431645,2374529,19.105563,12.198315,5.920672,2.382722,12.471687,13.699856,15.934754,17.089826,17.263755,19.105563,699.902371,714.552464,693.190143,689.124804,calls/second,milliseconds
1743431646,2375316,21.824022,12.852605,6.099940,2.492655,12.721152,14.395579,17.257934,18.452861,19.171174,21.824022,699.926210,714.552464,693.190143,689.124804,calls/second,milliseconds
1743431647,2376114,19.829813,12.567777,6.381877,2.291823,12.775314,14.220241,16.139321,16.863710,17.305829,19.829813,699.953536,714.552464,693.190143,689.124804,calls/second,milliseconds
1743431648,2376891,20.972378,12.979504,6.847281,2.224201,12.950365,14.338004,16.477185,17.903147,18.837971,20.972378,699.974665,720.265093,694.724155,689.661507,calls/second,milliseconds
1743431649,2377643,26.101617,13.324861,6.839448,2.558526,13.267561,14.667630,17.776849,19.543879,21.322037,26.101617,699.989324,720.265093,694.724155,689.661507,calls/second,milliseconds
1743431650,2378410,42.743552,13.146532,6.190455,3.640106,12.912338,14.138310,16.796028,18.464290,36.417173,42.743552,700.007646,720.265093,694.724155,689.661507,calls/second,milliseconds
1743431651,2379228,20.300077,12.333110,6.249797,2.299375,12.316926,13.853205,15.938449,17.270544,18.899399,20.300077,700.040621,720.265093,694.724155,689.661507,calls/second,milliseconds
1743431652,2379853,19.854806,12.812229,6.953218,2.161653,12.855284,14.259799,16.468781,17.546754,18.475539,19.854806,700.016864,720.265093,694.724155,689.661507,calls/second,milliseconds
1743431653,2380404,434.519614,22.071465,7.580150,57.246423,12.507585,14.095560,19.138334,115.081550,431.886741,434.519614,699.971137,719.668217,695.022922,689.789698,calls/second,milliseconds
1743431654,2381224,22.124530,12.238521,6.514048,2.081667,12.312610,13.648938,15.452877,16.198633,17.713109,22.124530,700.005968,719.668217,695.022922,689.789698,calls/second,milliseconds
1743431655,2381991,21.566245,13.076755,6.942787,2.300736,13.098729,14.496148,16.637558,18.181433,19.204364,21.566245,700.024046,719.668217,695.022922,689.789698,calls/second,milliseconds
1743431656,2382780,21.496886,12.751939,7.312176,2.307794,12.570188,14.187051,16.648363,18.520032,19.203148,21.496886,700.049246,719.668217,695.022922,689.789698,calls/second,milliseconds
1743431657,2383554,19.480801,12.899873,7.157486,2.161255,12.949952,14.405040,16.289924,17.594360,18.119977,19.480801,700.070844,719.668217,695.022922,689.789698,calls/second,milliseconds
1743431658,2384350,31.224365,12.618619,6.461300,3.004415,12.522297,14.167218,16.244635,18.528029,28.726343,31.224365,700.098903,723.484640,696.219210,690.219671,calls/second,milliseconds
1743431659,2385091,23.816227,13.517242,6.921880,2.533964,13.283590,15.131477,17.931843,19.395011,21.218388,23.816227,700.109962,723.484640,696.219210,690.219671,calls/second,milliseconds
1743431660,2385889,19.191669,12.548619,6.268932,2.227233,12.705388,14.138224,16.008256,17.582964,18.292256,19.191669,700.138437,723.484640,696.219210,690.219671,calls/second,milliseconds
1743431661,2386632,20.046931,13.217476,6.624233,2.192669,13.259305,14.677140,16.463727,17.579941,18.576123,20.046931,700.150828,723.484640,696.219210,690.219671,calls/second,milliseconds
1743431662,2387362,95.583995,13.978239,6.028954,9.398309,13.090400,14.476045,16.769763,19.570064,88.725415,95.583995,700.159465,723.484640,696.219210,690.219671,calls/second,milliseconds
1743431663,2388151,19.949602,12.661847,6.338298,2.342700,12.679676,14.016972,16.700874,18.094038,18.742837,19.949602,700.185397,726.324291,697.256885,690.600724,calls/second,milliseconds
1743431664,2388903,43.485600,13.311941,6.627144,3.889513,12.924041,14.312509,17.262257,21.614636,37.736540,43.485600,700.200422,726.324291,697.256885,690.600724,calls/second,milliseconds
1743431665,2389662,19.944051,13.151776,6.875744,2.237656,13.232533,14.626802,16.911149,17.915580,19.295079,19.944051,700.217508,726.324291,697.256885,690.600724,calls/second,milliseconds
1743431666,2390412,25.737000,13.365954,5.856471,2.929411,13.032234,14.941297,19.016630,20.132262,21.620660,25.737000,700.231855,726.324291,697.256885,690.600724,calls/second,milliseconds
1743431667,2391218,21.967371,12.391188,6.544682,2.117376,12.502872,13.798915,15.553068,16.401457,17.813051,21.967371,700.262724,726.324291,697.256885,690.600724,calls/second,milliseconds
1743431668,2392020,27.578772,12.616200,5.573234,2.911359,12.419672,14.054600,17.305786,19.642546,24.680814,27.578772,700.291259,729.944337,698.485669,691.049472,calls/second,milliseconds
1743431669,2392432,515.553354,24.242238,5.776202,77.110764,12.177333,13.687103,18.001550,509.597671,511.177900,515.553354,700.206763,729.944337,698.485669,691.049472,calls/second,milliseconds
1743431670,2393207,21.050424,13.003837,6.273796,2.322329,12.984664,14.477812,16.586592,18.548029,19.646808,21.050424,700.226929,729.944337,698.485669,691.049472,calls/second,milliseconds
1743431671,2394001,25.704651,12.613175,6.121619,2.503171,12.487486,13.853902,16.843745,18.816396,22.344276,25.704651,700.254188,729.944337,698.485669,691.049472,calls/second,milliseconds
1743431672,2394779,25.216950,12.832877,5.774245,2.648044,12.779170,14.355579,17.173816,19.514643,20.423269,25.216950,700.276810,729.944337,698.485669,691.049472,calls/second,milliseconds
1743431673,2395577,22.425083,12.507185,6.272141,2.130660,12.604457,14.052616,15.911757,16.649102,17.231154,22.425083,700.305224,728.365667,698.679290,691.155569,calls/second,milliseconds
1743431674,2396374,18.699332,12.574104,5.994076,2.014735,12.723674,13.799082,15.814407,17.305984,18.098368,18.699332,700.332931,728.365667,698.679290,691.155569,calls/second,milliseconds
1743431675,2397181,19.141116,12.458214,5.085885,1.963059,12.380887,13.712463,15.698176,16.915151,17.375907,19.141116,700.363944,728.365667,698.679290,691.155569,calls/second,milliseconds
1743431676,2397928,22.864614,13.361444,6.346496,2.621600,13.334804,14.709143,17.968810,19.644591,20.875309,22.864614,700.377424,728.365667,698.679290,691.155569,calls/second,milliseconds
1743431677,2398336,518.341554,24.536481,6.476347,77.703707,12.445798,13.625714,16.148106,511.589920,516.883564,518.341554,700.291965,728.365667,698.679290,691.155569,calls/second,milliseconds
1743431678,2399087,44.470205,13.392318,7.120110,4.063810,12.979903,14.353239,17.412080,19.570714,41.185725,44.470205,700.305780,726.513443,698.787068,691.233378,calls/second,milliseconds
1743431679,2399851,21.725377,13.140121,7.176316,2.681618,12.866316,14.862768,17.850887,19.678659,20.156608,21.725377,700.322841,726.513443,698.787068,691.233378,calls/second,milliseconds
1743431680,2400652,21.968607,12.570297,6.923150,2.233013,12.381668,13.799588,16.712171,17.959858,19.668731,21.968607,700.350926,726.513443,698.787068,691.233378,calls/second,milliseconds
1743431681,2401448,20.445491,12.631342,6.353865,2.233458,12.742684,13.960488,16.430213,17.554127,18.502923,20.445491,700.377412,726.513443,698.787068,691.233378,calls/second,milliseconds
1743431682,2402255,19.856728,12.417340,6.250268,2.290502,12.502522,13.983227,16.071388,17.490058,18.233862,19.856728,700.408394,726.513443,698.787068,691.233378,calls/second,milliseconds
1743431683,2402670,518.156552,24.321767,7.348190,67.388670,12.007600,14.140373,17.134294,325.718640,515.671681,518.156552,700.324219,731.461619,700.268239,691.771695,calls/second,milliseconds
1743431684,2403364,164.477619,14.378718,7.232617,17.403285,12.280695,13.885238,15.665900,17.743518,160.040587,164.477619,700.322134,731.461619,700.268239,691.771695,calls/second,milliseconds
1743431685,2404118,20.556131,12.856411,6.592607,2.360366,12.812956,14.534520,16.659323,17.845609,18.490335,20.556131,700.337611,731.461619,700.268239,691.771695,calls/second,milliseconds
1743431686,2404118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,700.132043,731.461619,700.268239,691.771695,calls/second,milliseconds
1743431687,2404199,1415.630971,208.939762,7.039450,457.203628,13.982440,110.172060,1412.073767,1413.601506,1415.630971,1415.630971,699.951610,731.461619,700.268239,691.771695,calls/second,milliseconds
1743431688,2404201,1317.375142,1317.330263,1317.285383,0.063469,1317.330263,1317.375142,1317.375142,1317.375142,1317.375142,1317.375142,699.748305,701.217489,694.531706,689.895957,calls/second,milliseconds
1743431689,2404820,1390.631410,33.833784,7.171265,155.450378,14.491235,16.933493,23.290751,98.890635,1385.993341,1390.631410,699.722887,701.217489,694.531706,689.895957,calls/second,milliseconds
1743431690,2405638,21.702690,12.327177,5.787725,2.359750,12.298641,13.866975,16.071873,17.314602,18.478879,21.702690,699.755506,701.217489,694.531706,689.895957,calls/second,milliseconds
1743431691,2406440,19.713331,12.583992,6.737215,2.090703,12.589028,13.979711,15.912157,16.985533,17.675282,19.713331,699.783541,701.217489,694.531706,689.895957,calls/second,milliseconds
1743431692,2407256,19.792636,12.257567,7.002391,2.060803,12.386978,13.767567,15.601357,16.266108,16.757880,19.792636,699.817132,701.217489,694.531706,689.895957,calls/second,milliseconds
1743431693,2408061,21.443379,12.441860,6.777434,2.168630,12.601247,13.831894,15.782392,16.830615,17.495682,21.443379,699.847530,696.002987,693.564262,689.597365,calls/second,milliseconds
1743431694,2408871,28.814676,12.424999,6.000977,3.034730,12.193879,13.730830,17.073648,23.324044,26.001069,28.814676,699.878773,696.002987,693.564262,689.597365,calls/second,milliseconds
1743431695,2409643,19.057017,13.000389,7.878137,1.949055,12.916765,14.407336,16.145856,17.083779,17.387609,19.057017,699.898202,696.002987,693.564262,689.597365,calls/second,milliseconds
1743431696,2410384,23.490342,13.568485,5.840913,2.679052,13.345127,15.342598,17.881179,19.562407,20.525961,23.490342,699.909685,696.002987,693.564262,689.597365,calls/second,milliseconds
1743431697,2411155,22.417660,13.045188,5.542304,2.266413,13.238536,14.369048,16.836669,17.829008,18.975902,22.417660,699.928646,696.002987,693.564262,689.597365,calls/second,milliseconds
1743431698,2411914,20.516275,13.186684,6.525035,2.086463,13.362350,14.444592,16.474895,17.442210,18.426202,20.516275,699.945636,702.319239,694.910276,690.070509,calls/second,milliseconds
1743431699,2412443,146.870488,14.402891,6.292279,6.415373,13.892814,15.852996,18.710665,21.396293,22.551143,146.870488,699.894910,702.319239,694.910276,690.070509,calls/second,milliseconds
1743431701,2413193,327.386711,16.588573,6.513670,34.831318,12.586235,14.072197,17.024011,19.141580,325.887057,327.386711,699.908118,702.319239,694.910276,690.070509,calls/second,milliseconds
1743431702,2413983,27.183167,12.770422,5.815321,2.517320,12.686733,14.299292,16.882044,17.921720,18.475152,27.183167,699.933313,702.319239,694.910276,690.070509,calls/second,milliseconds
1743431703,2414776,28.776963,12.641033,5.503895,2.839334,12.530720,14.188402,16.212176,18.800308,26.726993,28.776963,699.959081,702.319239,694.910276,690.070509,calls/second,milliseconds
1743431704,2415570,21.743831,12.641721,6.065497,2.338041,12.842507,14.075386,16.355704,17.638195,18.694414,21.743831,699.986182,703.908817,695.361335,690.248511,calls/second,milliseconds
1743431705,2416342,18.806169,12.944088,7.049482,2.069158,12.993241,14.371919,16.161893,16.968561,17.474789,18.806169,700.006582,703.908817,695.361335,690.248511,calls/second,milliseconds
1743431706,2417125,20.273465,12.734995,6.144687,2.203125,12.811229,14.076045,16.508788,17.461236,18.631702,20.273465,700.030428,703.908817,695.361335,690.248511,calls/second,milliseconds
1743431707,2417871,20.479912,13.513430,6.972313,2.350502,13.455888,14.976373,17.717356,18.941657,19.376742,20.479912,700.042859,703.908817,695.361335,690.248511,calls/second,milliseconds
1743431708,2418547,43.414381,13.441033,6.801556,3.934665,13.088770,14.607604,17.594234,21.717476,37.784704,43.414381,700.035783,703.908817,695.361335,690.248511,calls/second,milliseconds
1743431709,2419163,360.932246,17.731621,6.538843,43.830413,12.194414,13.672919,16.522029,17.800784,358.571082,360.932246,700.011070,706.506669,696.039645,690.504197,calls/second,milliseconds
1743431710,2419901,23.257108,13.574002,5.656053,2.692850,13.515290,14.868406,18.713759,20.643426,21.789051,23.257108,700.021924,706.506669,696.039645,690.504197,calls/second,milliseconds
1743431711,2420671,21.214694,12.992962,7.745242,1.946914,12.891170,14.256378,16.132342,17.118186,18.063587,21.214694,700.042031,706.506669,696.039645,690.504197,calls/second,milliseconds
1743431712,2421470,20.780542,12.454055,5.974299,2.260935,12.557687,13.877361,15.928853,17.275884,18.193628,20.780542,700.070522,706.506669,696.039645,690.504197,calls/second,milliseconds
1743431713,2422247,20.302760,12.941767,7.314166,2.059706,12.906405,14.213939,16.466442,17.623622,18.109950,20.302760,700.092633,706.506669,696.039645,690.504197,calls/second,milliseconds
1743431714,2423018,26.301883,12.925651,6.554866,2.567515,12.878260,14.298488,16.888323,18.715708,20.236352,26.301883,700.112985,710.431955,697.024091,690.864838,calls/second,milliseconds
1743431715,2423715,135.260178,14.354757,6.303684,14.183342,12.893050,14.138879,16.015166,18.500406,128.488570,135.260178,700.111556,710.431955,697.024091,690.864838,calls/second,milliseconds
1743431716,2424386,173.128869,14.965112,5.650041,19.188723,12.652228,14.294116,17.492924,25.107789,167.124046,173.128869,700.103016,710.431955,697.024091,690.864838,calls/second,milliseconds
1743431717,2425143,23.513100,13.209690,6.896673,2.748970,12.948783,14.814074,18.180188,19.676003,21.759791,23.513100,700.119322,710.431955,697.024091,690.864838,calls/second,milliseconds
1743431718,2425923,20.100105,12.817479,6.061024,2.175904,13.023750,14.266198,16.085519,17.175619,17.721297,20.100105,700.142254,710.431955,697.024091,690.864838,calls/second,milliseconds
1743431719,2426700,19.171417,12.871513,6.158359,2.029186,13.003484,14.231208,16.085578,16.645484,16.980820,19.171417,700.164319,712.348334,697.641860,691.106029,calls/second,milliseconds
1743431720,2427440,27.884631,13.550793,6.903839,2.884044,13.431036,15.052276,18.742272,20.407890,22.183472,27.884631,700.175303,712.348334,697.641860,691.106029,calls/second,milliseconds
1743431721,2428238,21.687368,12.514126,6.103868,2.380478,12.725985,14.113364,15.992022,18.133270,19.562484,21.687368,700.203418,712.348334,697.641860,691.106029,calls/second,milliseconds
1743431722,2429018,48.092352,12.855859,6.017736,4.143433,12.607622,14.077266,16.016457,18.361847,40.630939,48.092352,700.226277,712.348334,697.641860,691.106029,calls/second,milliseconds
1743431723,2429787,19.456477,13.120594,6.460541,2.099926,13.192924,14.607495,16.448304,17.514310,17.846388,19.456477,700.244699,712.348334,697.641860,691.106029,calls/second,milliseconds
1743431724,2430566,18.103552,12.807683,7.356223,2.041142,12.917539,14.271572,16.062955,16.652716,17.077796,18.103552,700.267162,717.037862,698.854364,691.548654,calls/second,milliseconds
1743431725,2431193,63.648094,14.903565,5.319439,8.278377,13.202750,14.941895,29.247219,44.626982,62.934811,63.648094,700.244673,717.037862,698.854364,691.548654,calls/second,milliseconds
1743431726,2431792,333.599357,18.071202,6.955776,41.035252,12.967924,14.223844,16.682621,18.805181,332.376984,333.599357,700.213208,717.037862,698.854364,691.548654,calls/second,milliseconds
1743431727,2432562,23.183145,13.062744,6.378897,2.678719,12.998200,14.848512,17.621992,19.221672,20.229627,23.183145,700.231832,717.037862,698.854364,691.548654,calls/second,milliseconds
1743431728,2433351,21.854318,12.692787,6.894946,2.250181,12.710505,14.185614,16.302601,17.643201,18.537666,21.854318,700.257255,717.037862,698.854364,691.548654,calls/second,milliseconds
1743431729,2434116,18.909904,13.141185,6.682798,1.913274,13.196884,14.430309,16.069656,17.042334,17.715587,18.909904,700.275539,716.427172,699.028668,691.647553,calls/second,milliseconds
1743431730,2434530,472.378881,24.095635,4.917362,70.202160,12.617013,15.060126,23.875754,467.031124,471.006580,472.378881,700.193097,716.427172,699.028668,691.647553,calls/second,milliseconds
1743431731,2434916,547.282877,25.893072,5.762273,73.414282,12.384832,13.719746,16.371916,314.586415,545.875297,547.282877,700.102538,716.427172,699.028668,691.647553,calls/second,milliseconds
1743431732,2435695,23.607645,12.839096,6.667587,2.357922,12.911313,14.184827,16.596474,18.225810,19.276481,23.607645,700.125082,716.427172,699.028668,691.647553,calls/second,milliseconds
1743431733,2436449,22.959060,13.257792,6.814369,2.864814,13.049296,14.938789,18.303593,20.367982,21.402571,22.959060,700.140437,716.427172,699.028668,691.647553,calls/second,milliseconds
1743431734,2437156,95.661109,14.313437,6.710339,9.427472,13.004860,14.444830,17.781783,29.281406,88.604243,95.661109,700.140690,708.573361,697.692687,691.240642,calls/second,milliseconds
1743431735,2437947,20.313722,12.672537,5.125961,1.976224,12.896621,13.959337,15.660811,16.537976,17.106449,20.313722,700.165671,708.573361,697.692687,691.240642,calls/second,milliseconds
1743431736,2438737,42.870952,12.673206,5.070556,3.744270,12.343971,13.756077,16.347667,18.117910,38.064996,42.870952,700.191234,708.573361,697.692687,691.240642,calls/second,milliseconds
1743431737,2439533,22.292441,12.630044,6.010334,2.343012,12.568050,13.946840,16.713931,17.682454,19.566697,22.292441,700.218538,708.573361,697.692687,691.240642,calls/second,milliseconds
1743431738,2440312,18.611393,12.748452,6.955681,2.034091,12.777311,14.158263,16.075276,16.986149,17.260087,18.611393,700.241047,708.573361,697.692687,691.240642,calls/second,milliseconds
1743431739,2440738,117.254320,14.278016,7.160870,10.289933,13.320084,14.560438,17.146293,18.653278,94.052973,117.254320,700.161397,713.564720,698.904351,691.682521,calls/second,milliseconds
1743431740,2441442,500.994857,19.992491,6.162909,52.581747,13.516892,15.013727,19.751125,24.702310,388.565136,500.994857,700.160890,713.564720,698.904351,691.682521,calls/second,milliseconds
1743431741,2442225,22.896810,12.759476,6.908200,2.416319,12.764844,14.405061,16.295237,17.665101,19.422245,22.896810,700.184531,713.564720,698.904351,691.682521,calls/second,milliseconds
1743431742,2443023,22.434695,12.536219,5.557398,2.488606,12.625468,14.193584,16.340711,17.627593,19.676367,22.434695,700.212329,713.564720,698.904351,691.682521,calls/second,milliseconds
1743431743,2443792,20.527374,13.014260,6.436916,2.168523,13.181651,14.553625,16.112960,17.314701,18.061361,20.527374,700.231759,713.564720,698.904351,691.682521,calls/second,milliseconds
1743431744,2444578,25.573758,12.743013,5.609638,2.735468,12.639834,14.468240,17.282195,18.816747,19.854033,25.573758,700.256228,711.840500,698.790232,691.684280,calls/second,milliseconds
1743431745,2445312,100.195825,13.665808,5.843718,10.058189,12.663527,14.177776,15.844446,17.705329,96.547912,100.195825,700.265492,711.840500,698.790232,691.684280,calls/second,milliseconds
1743431746,2446053,102.771219,13.577925,6.441700,10.420601,12.398248,14.052738,17.105736,19.400560,99.019699,102.771219,700.275477,711.840500,698.790232,691.684280,calls/second,milliseconds
1743431747,2446825,23.383570,13.057629,5.498063,2.717030,12.811833,14.640815,18.141949,19.207561,19.811618,23.383570,700.294924,711.840500,698.790232,691.684280,calls/second,milliseconds
1743431748,2447607,22.566206,12.767350,5.869988,2.528876,12.642281,14.631145,16.674617,18.101782,19.433454,22.566206,700.318191,711.840500,698.790232,691.684280,calls/second,milliseconds
1743431749,2448015,138.153622,14.062800,7.477959,9.130674,13.566968,15.320483,17.728726,19.209444,19.934515,138.153622,700.233757,715.883014,699.841609,692.076056,calls/second,milliseconds
1743431750,2448055,1230.927755,360.948305,12.209352,496.059942,110.526309,888.987770,1230.114791,1230.927755,1230.927755,1230.927755,700.043038,715.883014,699.841609,692.076056,calls/second,milliseconds
1743431751,2448675,25.242318,12.706851,6.946030,2.380361,12.859389,14.005322,15.818548,17.590813,22.144616,25.242318,700.018602,715.883014,699.841609,692.076056,calls/second,milliseconds
1743431752,2448875,834.401707,60.943262,6.709497,179.793336,13.435878,14.888348,795.440696,832.085465,833.930001,834.401707,699.875456,715.883014,699.841609,692.076056,calls/second,milliseconds
1743431753,2449684,17.270464,12.335418,7.237445,2.003745,12.398499,13.808060,15.518615,16.400609,16.757916,17.270464,699.906522,691.537897,695.074088,690.521068,calls/second,milliseconds
1743431754,2450478,19.175364,12.622820,6.164992,2.235250,12.712860,14.077133,16.146860,17.261228,18.110409,19.175364,699.933273,691.537897,695.074088,690.521068,calls/second,milliseconds
1743431755,2451301,28.689806,12.299439,5.986593,2.462431,12.201592,13.477268,15.477574,20.956650,21.293279,28.689806,699.966948,691.537897,695.074088,690.521068,calls/second,milliseconds
1743431756,2452103,20.046196,12.529832,6.475796,2.004250,12.471122,13.712785,15.902663,17.285838,17.752443,20.046196,699.995325,691.537897,695.074088,690.521068,calls/second,milliseconds
1743431757,2452895,20.685395,12.613480,6.869767,2.535627,12.355975,14.179254,17.351194,18.345302,19.953439,20.685395,700.021464,691.537897,695.074088,690.521068,calls/second,milliseconds
1743431758,2453717,21.008107,12.180231,6.265198,2.098459,12.163906,13.689911,15.475248,16.124763,17.036484,21.008107,700.055634,700.465906,696.861253,691.145327,calls/second,milliseconds
1743431759,2454487,21.208828,13.072388,7.003479,2.413000,13.088011,14.557818,17.575632,18.683742,19.399231,21.208828,700.074548,700.465906,696.861253,691.145327,calls/second,milliseconds
1743431760,2455237,27.045330,13.091552,6.217573,3.004447,12.790630,14.495679,18.413747,20.597825,24.065387,27.045330,700.088156,700.465906,696.861253,691.145327,calls/second,milliseconds
1743431761,2455917,224.667862,15.020630,5.927342,20.443814,12.003620,13.773918,16.940488,93.282423,135.459785,224.667862,700.082290,700.465906,696.861253,691.145327,calls/second,milliseconds
1743431762,2456600,159.169257,14.603761,5.884586,17.315272,12.708655,14.028082,16.473983,18.124935,155.076603,159.169257,700.077262,700.465906,696.861253,691.145327,calls/second,milliseconds
1743431763,2457410,20.915015,12.411263,5.887482,2.203043,12.278600,13.835154,15.972543,17.680340,18.673187,20.915015,700.108258,703.418993,697.531299,691.401584,calls/second,milliseconds
1743431764,2458189,19.418248,12.921505,7.253718,1.915831,12.955543,14.151757,16.197967,16.882263,17.370527,19.418248,700.129053,703.418993,697.531299,691.401584,calls/second,milliseconds
1743431765,2458981,45.615534,12.742886,5.886083,4.000645,12.545428,13.839127,15.876644,17.105070,40.345268,45.615534,700.153450,703.418993,697.531299,691.401584,calls/second,milliseconds
1743431766,2459783,19.593446,12.448695,6.074661,2.337367,12.602964,14.099818,16.168541,17.045940,18.275957,19.593446,700.181997,703.418993,697.531299,691.401584,calls/second,milliseconds
1743431767,2460526,22.059040,12.695347,5.608683,2.546065,12.719016,14.135068,17.328420,18.828899,19.438431,22.059040,700.192156,703.418993,697.531299,691.401584,calls/second,milliseconds
1743431768,2461236,216.324724,15.115133,6.776643,23.809153,12.147385,13.622551,16.816773,24.928286,210.630552,216.324724,700.193612,707.863005,698.547287,691.776090,calls/second,milliseconds
1743431769,2462015,19.922548,12.900044,6.955182,2.228830,12.945438,14.275195,16.456139,18.217834,18.937815,19.922548,700.214656,707.863005,698.547287,691.776090,calls/second,milliseconds
1743431770,2462757,26.677991,13.474092,6.457157,3.073506,13.161812,15.089852,19.565198,21.024089,22.598332,26.677991,700.226340,707.863005,698.547287,691.776090,calls/second,milliseconds
1743431771,2463550,20.403537,12.618046,6.428648,2.359952,12.643559,14.093341,16.889974,18.105155,18.986994,20.403537,700.251709,707.863005,698.547287,691.776090,calls/second,milliseconds
1743431772,2464349,32.520395,12.572649,5.905213,3.226711,12.366017,14.116242,17.378629,19.712799,26.204886,32.520395,700.279633,707.863005,698.547287,691.776090,calls/second,milliseconds
1743431773,2465139,19.386765,12.683833,6.408082,2.433169,12.769045,14.392375,16.798690,17.616772,18.709359,19.386765,700.304940,713.550805,699.877054,692.259324,calls/second,milliseconds
1743431774,2465917,23.084939,12.863687,6.279004,2.619890,12.673291,14.526309,17.603229,18.667313,20.450161,23.084939,700.326749,713.550805,699.877054,692.259324,calls/second,milliseconds
1743431775,2466702,36.220091,12.817536,6.408354,3.296627,12.617349,14.265379,17.416591,19.482842,28.291970,36.220091,700.349528,713.550805,699.877054,692.259324,calls/second,milliseconds
1743431776,2467472,21.619722,13.058542,6.568615,2.440278,12.960452,14.578020,17.254803,18.267716,19.448433,21.619722,700.367927,713.550805,699.877054,692.259324,calls/second,milliseconds
1743431777,2468254,20.864824,12.846142,6.120983,2.494181,12.842319,14.424639,17.170138,19.019448,20.144297,20.864824,700.390939,713.550805,699.877054,692.259324,calls/second,milliseconds
1743431778,2469061,44.361421,12.400487,6.166710,3.842124,12.227242,13.815697,16.660451,18.285894,34.695399,44.361421,700.421067,718.847798,701.198064,692.744312,calls/second,milliseconds
1743431779,2469834,20.737290,12.905909,6.865030,2.357197,12.958481,14.562764,16.695236,17.903782,18.601917,20.737290,700.441436,718.847798,701.198064,692.744312,calls/second,milliseconds
1743431780,2470597,24.931173,13.129657,5.343268,2.974400,12.727578,14.563620,18.959605,20.451701,21.656077,24.931173,700.459020,718.847798,701.198064,692.744312,calls/second,milliseconds
1743431781,2471394,21.349706,12.564567,5.369448,2.156061,12.533178,14.018975,16.059599,17.086524,17.490396,21.349706,700.486271,718.847798,701.198064,692.744312,calls/second,milliseconds
1743431782,2472198,22.432628,12.440790,6.387425,2.392125,12.391630,13.833360,16.558214,17.714886,19.479596,22.432628,700.515295,718.847798,701.198064,692.744312,calls/second,milliseconds
1743431783,2472994,19.004607,12.652445,6.887941,2.104648,12.583468,14.154614,16.202017,17.200854,18.238863,19.004607,700.540681,724.264965,702.609634,693.264287,calls/second,milliseconds
1743431784,2473802,20.794829,12.485606,6.548091,2.259966,12.514274,14.103960,16.116892,17.220694,17.600996,20.794829,700.569225,724.264965,702.609634,693.264287,calls/second,milliseconds
1743431785,2474187,32.450540,12.361909,6.432979,3.326862,12.008181,13.465121,16.315383,26.839074,29.608521,32.450540,700.479760,724.264965,702.609634,693.264287,calls/second,milliseconds
1743431786,2474550,1051.076431,41.990304,6.314417,169.720704,13.331054,14.941696,22.224218,1048.434481,1048.742031,1051.076431,700.383886,724.264965,702.609634,693.264287,calls/second,milliseconds
1743431787,2475346,20.392900,12.704608,5.962605,2.318089,12.690680,14.070183,16.713860,17.950381,18.734210,20.392900,700.409528,724.264965,702.609634,693.264287,calls/second,milliseconds
1743431788,2475657,366.295765,31.520926,9.558679,63.005191,15.339944,21.710269,108.740542,363.003794,365.132662,366.295765,700.299263,710.123623,700.044244,692.459501,calls/second,milliseconds
1743431789,2476159,74.042014,20.356462,7.158889,13.844121,15.673476,19.472699,59.423892,67.085397,69.361187,74.042014,700.241306,710.123623,700.044244,692.459501,calls/second,milliseconds
1743431790,2476936,25.484674,12.932452,6.147824,2.827170,12.722902,14.428775,18.275572,20.225613,22.632104,25.484674,700.261949,710.123623,700.044244,692.459501,calls/second,milliseconds
1743431791,2477602,171.514347,15.079660,6.446379,16.670215,12.890598,14.516944,17.566337,77.437479,102.145006,171.514347,700.250827,710.123623,700.044244,692.459501,calls/second,milliseconds
1743431792,2478073,235.816445,13.879542,6.902993,14.946910,12.635206,14.147825,17.899101,22.983679,26.929003,235.816445,700.184126,710.123623,700.044244,692.459501,calls/second,milliseconds
1743431793,2478699,573.962210,21.833891,6.141249,65.098859,13.880901,15.204438,18.954306,21.208029,567.202717,573.962210,700.161819,700.167264,698.152647,691.864159,calls/second,milliseconds
1743431794,2479516,45.638143,12.233750,6.153156,4.055761,11.921963,13.377351,15.690702,17.170415,42.007643,45.638143,700.194564,700.167264,698.152647,691.864159,calls/second,milliseconds
1743431795,2480349,18.697001,12.043574,6.631565,2.139165,12.110547,13.460006,15.314476,16.340429,17.067829,18.697001,700.231750,700.167264,698.152647,691.864159,calls/second,milliseconds
1743431796,2481092,23.652079,13.545203,5.709176,2.764649,13.328850,15.109644,18.487760,20.837591,22.179760,23.652079,700.242630,700.167264,698.152647,691.864159,calls/second,milliseconds
1743431797,2481875,20.635830,12.830373,6.556575,2.343885,12.858934,14.406799,16.691226,18.018232,19.305564,20.635830,700.264484,700.167264,698.152647,691.864159,calls/second,milliseconds
