t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743018705,1000000,1.525952,0.854933,0.579547,0.103002,0.850678,0.913505,1.021240,1.074354,1.147677,1.525952,11527.187387,11374.645287,10960.513455,10839.940172,calls/second,milliseconds
